case_id,source,category,gold_nct,selected_doc,backbone,decision,parse_ok,latency_sec,answer_chars,missing_facts_n,unresolved_reqs_n,cross_trial_leak_n,gen_snippet,regime_pool,regime_gate,area
case_15,handcrafted,cannot_determine,,NCT00738998,mistralai/Mistral-7B-Instruct-v0.3,possible_match_insufficient_evidence,True,22.531,509,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this study might be relevant for you as an older individual with bone problems. However, the study is speci",broad_84,abstain,MSK_Bone
case_paraphrase_012,paraphrase_trec2022,participation_request,,NCT01207765,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.863,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso",broad_84,abstain,Other
case_10,handcrafted,participation_request,,NCT02432339,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.111,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""This study is likely to take approximately 3 weeks, including a screening visit and two testing weeks. Each testing week involves a 3-day salt-controlled di",broad_84,abstain,Other
case_trec2022_008,trec2022,possible_match_insufficient_evidence,,NCT03197922,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.271,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that the patient's constipation and the medical etiology of his encopresis might align with the clinical trial's",broad_84,abstain,Other
case_paraphrase_025,paraphrase_trec2021,consent_understanding,,NCT02629549,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.895,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing and unresolved f",broad_84,abstain,Metabolic_Endocrine
case_paraphrase_006,paraphrase_trec2021,explanation_request,,NCT02855892,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.429,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""The clinical trial you are considering is for men over 50 with benign prostatic hyperplasia (BPH). While you have type 1 diabetes and are a man, your age an",broad_84,abstain,Metabolic_Endocrine
case_trec2022_032,trec2022,possible_match_insufficient_evidence,,NCT03570359,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.14,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some unresolved requirements and missing fact",broad_84,abstain,Other
case_trec2022_024,trec2022,possible_match_insufficient_evidence,,NCT00135811,mistralai/Mistral-7B-Instruct-v0.3,possible_match_insufficient_evidence,True,22.595,245,1,3,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that the 4-year-old boy with oculocutaneous albinism might be a potential candidate for the clinical trial. Howe",broad_84,abstain,Other
case_paraphrase_034,paraphrase_trec2021,cannot_determine,,NCT01634113,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.862,0,0,0,0,"{   ""decision"": ""cannot_determine"",   ""patient_facing_answer"": ""Based on the information provided, it is difficult to determine if you would be a suitable candidate for this clinical trial. The trial is focused on children aged 1 to 5 years",broad_84,abstain,Oncology
case_trec2021_047,trec2021,possible_match_insufficient_evidence,NCT00004727,NCT02651272,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.392,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial, but there are some unresolved requirements and m",broad_84,abstain,Neurology_CNS
case_trec2021_061,trec2021,possible_match_insufficient_evidence,NCT00005635,NCT02750826,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.188,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some unresolved requirements and missing fact",broad_84,abstain,Oncology
case_trec2022_016,trec2022,possible_match_insufficient_evidence,,NCT04480190,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.9,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some missing and unresolved requirements that n",broad_84,abstain,Other
case_trec2021_073,trec2021,possible_match_insufficient_evidence,NCT00966719,NCT02471573,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.616,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the provided information, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso",broad_84,abstain,Other
case_trec2022_027,trec2022,possible_match_insufficient_evidence,,NCT01518192,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.774,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some unresolved requirements and missing facts ",broad_84,abstain,Other
case_trec2021_013,trec2021,possible_match_insufficient_evidence,NCT00005985,NCT02591901,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.389,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some factors that need further clarification.",broad_84,abstain,Other
case_trec2022_020,trec2022,possible_match_insufficient_evidence,,NCT03835351,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.087,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso",broad_84,abstain,Other
case_paraphrase_032,paraphrase_trec2021,participation_request,,NCT01634113,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.857,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some uncertainties and missing facts that need ",broad_84,abstain,Oncology
case_paraphrase_027,paraphrase_trec2021,participation_request,,NCT03829631,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.318,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that your current condition might be relevant to the clinical trial you're considering, as it involves low back ",broad_84,abstain,Neurology_CNS
case_paraphrase_001,paraphrase_trec2021,explanation_request,,NCT00413855,mistralai/Mistral-7B-Instruct-v0.3,cannot_determine,True,18.933,350,2,0,0,"{   ""decision"": ""cannot_determine"",   ""patient_facing_answer"": ""Based on the provided information, it is currently unclear if this clinical trial is a match for your condition. The trial you are considering is focused on chronic or recurren",broad_84,abstain,Other
case_trec2022_003,trec2022,possible_match_insufficient_evidence,,NCT00689182,mistralai/Mistral-7B-Instruct-v0.3,possible_match_insufficient_evidence,True,24.315,201,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements ",broad_84,abstain,Other
case_paraphrase_031,paraphrase_trec2021,explanation_request,,NCT04322422,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.839,0,0,0,0,"{   ""decision"": ""cannot_determine"",   ""patient_facing_answer"": ""Based on the provided information, it is currently unclear if this clinical trial is a match for you. The trial is focused on asthma, specifically a subtype called chest tightn",broad_84,abstain,Oncology
case_paraphrase_003,paraphrase_trec2021,risk_request,,NCT00413855,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.613,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""The clinical trial you are considering may be a possible match, but there are some unresolved requirements and missing facts that need to be considered."",  ",broad_84,abstain,Metabolic_Endocrine
case_paraphrase_008,paraphrase_trec2021,risk_request,,NCT02855892,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.43,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some unresolved requirements and missing facts ",broad_84,abstain,Metabolic_Endocrine
case_paraphrase_022,paraphrase_trec2021,participation_request,,NCT00921609,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.354,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for this clinical trial. However, there are some missing facts and unres",broad_84,abstain,Metabolic_Endocrine
case_trec2022_009,trec2022,possible_match_insufficient_evidence,,NCT04793035,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.26,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements ",broad_84,abstain,Other
case_trec2021_031,trec2021,possible_match_insufficient_evidence,NCT00002536,NCT00443313,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.439,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some unresolved requirements and missing facts ",broad_84,abstain,Oncology
case_03,handcrafted,likely_mismatch_or_unlikely_match,,NCT00865358,mistralai/Mistral-7B-Instruct-v0.3,possible_match_insufficient_evidence,True,23.977,189,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this study might be a potential match for you. However, there are some unresolved requirements and missing ",broad_84,abstain,MSK_Bone
case_trec2022_037,trec2022,possible_match_insufficient_evidence,,NCT01419535,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.325,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso",broad_84,abstain,Metabolic_Endocrine
case_trec2021_001,trec2021,possible_match_insufficient_evidence,NCT00002814,NCT01051557,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.088,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements ",broad_84,abstain,Oncology
case_06,handcrafted,possible_match_insufficient_evidence,,NCT02984384,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.524,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for this study, but there are some uncertainties regarding your current medication (b",broad_84,abstain,MSK_Bone
