instance_id,trial_id,gold_label,gold_class,pred_decision,pred_class,parse_ok,gen_snippet
nli4pr_test_679,NCT01687205,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some parts of the eligibility criteria, but we need more details to fully determine your eligibility. For example, we need to know if you've been using effective"
nli4pr_test_1350,NCT04520412,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the trial, but we need more details to confirm. Please let us know if you have any additional information about your health history or if"
nli4pr_test_1181,NCT03108898,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be a good candidate for this clinical trial, but we need more details to confirm. Can you tell us if you've had any previous surgeries that involve your "
nli4pr_test_495,NCT00639067,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. Based on the information you provided, we believe you might be eligible for the trial, but we need to confirm a few things before we can enroll you."",   ""supported_patient_f"
nli4pr_test_435,NCT02911233,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this trial, but we need more details to confirm your eligibility. Please provide any missing information."",   ""supported_pa"
nli4pr_test_1492,NCT02321384,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this trial, but we need more details to confirm your eligibility. Please provide additional information about your medical "
nli4pr_test_1521,NCT03495440,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your son seems to meet some of the criteria for the study, but we need more information to confirm his eligibility. Please check back soon for further instructions."",   ""supported_patient_facts"": [""Your son is 15 yea"
nli4pr_test_308,NCT03267329,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. Based on what you've told me, it seems like you might be eligible for the trial, but we need to check a few things first. Can you please provide your full medical history, i"
nli4pr_test_1341,NCT02724059,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your details. We need to check a few more things before we can decide if you're eligible for this trial."",   ""supported_patient_facts"": [     ""Hilar/mediastinal lymph nodes with a short axis mor"
nli4pr_test_430,NCT03355612,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, we need more details to determine if you qualify for this clinical trial. We will check your specific health conditions against the trial's requirements."",   ""supported_patient_"
nli4pr_test_982,NCT00620165,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your symptoms sound like essential tremor, which is similar to what we're looking for in this trial. However, we need to check a few things before we can decide if you can join."",   ""supported_patient_facts"": [""you a"
nli4pr_test_398,NCT03075891,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your details. We need to check a few things before we can decide if you're eligible for the trial."",   ""supported_patient_facts"": [     ""you are 41 years old"",     ""you have a minimum of 20 but "
nli4pr_test_423,NCT01127061,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit some parts of the study criteria, but we need more details to fully understand if you can participate. We will check your age, heart condition, and other factor"
nli4pr_test_370,NCT02541942,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this trial, but we need more details to confirm your eligibility. Please let us know if you can provide any additional info"
nli4pr_test_54,NCT03588533,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""It seems like you might be eligible for this clinical trial, but we need more information to confirm. Can you tell us if you have any other health conditions or if you've received treatment for stomach cancer before?"
nli4pr_test_845,NCT00001605,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the age range and general health criteria for this trial. However, we need more details about your medical history, especially regarding your Marfan sy"
nli4pr_test_613,NCT00456157,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the trial. However, there are some details we need to confirm before we can say for sure."",   ""supported_patient_facts"": [     ""you are 4"
nli4pr_test_1308,NCT01845376,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the age requirement and the type of surgery you need. However, we still need more details to confirm if you can participate in this study."",   ""support"
nli4pr_test_312,NCT00185458,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, it seems like you might not be eligible for this trial right now. You're under 46 years old, which is one of the age requirements. Also, your recent β-hCG levels suggest pregna"
